Year,Company_Name,ABN,ANZSIC_Code
2017-18,Orion Laboratories Pty Ltd,56009293136,3720
2017-18,Endeavour Energy Network Management Pty Ltd,22617221495,2630
2017-18,Energy Action (Australia) Pty Ltd,23103365199,6923
2017-18,Hills Community Options Inc,38068202746,8609
2017-18,Australian Nursing And Midwifery Federation New South Wales Branch,85726054782,9551
2017-18,Architectural Window Systems Pty Ltd,48067950903,2223
2017-18,Topcon Precision Agriculture Pty Ltd,69082516390,6923
2017-18,Ace Radio Broadcasters Pty Limited,16064882042,5610
2017-18,Rock Wear International Pty Ltd,70005612537,4251
2017-18,Clark's Logan City Bus Service (QLD) Pty Ltd,14081364776,4622
2017-18,Lux Group Limited,11601688966,4310
2017-18,Gordon Brothers Industries Pty Ltd,54160126456,2452
2017-18,PageUp People Limited,71005630740,7000
2017-18,Wisdom Properties Group Pty Ltd,82089425829,3011
2017-18,St Peters Woodlands Grammar School Inc,93863669897,8021
2017-18,Lutheran Community Care,26735070692,8790
2017-18,Glen William Cameron Family Trust,54576366297,4610
2017-18,Tyro Payments Limited,49103575042,6229
2017-18,EnerMech Pty Limited,32136435062,3109
2017-18,Konami Australia Pty Ltd,83076298158,2599
2017-18,Rivet Holdco Pty Limited,98616022194,4610
2017-18,Mobile Rehab Australia Pty Ltd,46601467529,8533
2017-18,Nunkuwarrin Yunti of SA Inc,59643754108,8539
2017-18,ICC Sydney Pty Ltd,66154180748,6712
2017-18,Good Shepherd Australia New Zealand,61354551576,8790
2017-18,CrownBet Pty Limited,18162554707,9209
2017-18,Novotech (Australia) Pty Ltd,26071874881,6910
2017-18,Group GSA Pty Ltd,76002113779,6921
2017-18,FIVE SEASONS VI (A) PTY. LTD.,98611573749,4400
2017-18,Royal Pacific Hotel Pty Limited,90157923003,4400
2017-18,TSA Management Pty Limited,71099000272,6962
2017-18,Northrop Grumman Australia Pty Ltd,78156458981,6961
2017-18,CIT Solutions Pty Ltd,25008645823,8101
2017-18,AAM Pty Ltd,63106160678,6922
2017-18,OFX Group Limited,12165602273,6419
2017-18,The Trustee for the Secon Carriers Unit Trust,14968664681,4610
2017-18,Australian Marshalling Services Pty Ltd,99075432254,1412
2017-18,"Gance, Damien",55487522322,4271
2017-18,Philips Lighting Australia Limited,49606173648,4221
2017-18,Centacare North Queensland,79786799140,8790
2017-18,Junction Support Services Inc,67446414611,8609
2017-18,The Trustee For THE QUITO UNIT TRUST T/A BENARA NURSERIES,64846855485,3319
2017-18,Police Financial Services Limited,33087651661,6221
2017-18,The Electrical and Communications Association of Western Australia Inc,24450502757,8101
2017-18,Acor Consultants Pty Ltd,40079306246,6923
2017-18,Quickstep Technologies Pty Ltd,68088154876,2394
2017-18,Mamre Association Inc,54858607455,8790
2017-18,Complete Office Supplies Pty Ltd,92001634715,4310
2017-18,Plan International Australia,49004875807,9559
2017-18,Presence Of IT Pty Limited,14087572638,7000
2017-18,"The Scout Association of Australia, South Australian Branch Incorporated",35621021366,9559
2017-18,Engie Mechanical Services Australia Pty Limited,66160365471,3233
2017-18,NTI Limited,84000746109,6322
2017-18,The Trustee For Crestone Management Services Trust,40704986377,6240
2017-18,Kelly Services Australia Pty Ltd,92608767979,7211
2017-18,Altius Group Holdings Pty Ltd,99603911020,8539
2017-18,Peoplecare Health Limited,95087648753,6321
2017-18,PTH No 1 Pty Ltd,43611116155,5211
2017-18,Learning Links,71097577636,8010
2017-18,The Trustee for the Australian Hotels (Melbourne) Trust,13181187363,4400
2017-18,ProTen Ltd,80109715488,171
2017-18,The Trustee For Palmira Holdings Trust,14971285209,3911
2017-18,Health Insurance Fund of Australia Limited,84607276950,6321
2017-18,Honan Insurance Group Pty Ltd,67005372396,6420
2017-18,Boeing Training & Flight Services Australia Pty Limited,85104259270,8101
2017-18,Williams-Sonoma Australia Pty Ltd,75157917783,4213
2017-18,Investa Office Management Pty Limited,61161354016,6712
2017-18,Villa World Developments Pty Ltd,94010621226,3019
2017-18,Guide Dogs NSW/ACT,52000399744,8790
2017-18,The Trustee for Community Care Unit Trust No. 1,63121639271,8539
2017-18,Elphinstone Pty Ltd,47106296708,2462
2017-18,Toga Hotel Management Holdings Pty Limited,82162986352,4400
2017-18,Skyline Landscape Management Pty Ltd,21137610765,3291
2017-18,Mandurah Baptist College Inc,23234389617,8023
2017-18,JLG Industries Inc,42056685897,3499
2017-18,Dual Australia Pty Limited,16107553257,6322
2017-18,Saint Ignatius’ College Riverview Limited,68621312990,8023
2017-18,Grimshaw Architects Pty Ltd,40124418364,6921
2017-18,E & S Trading Co (Discounts) Pty Ltd,71007449265,4221
2017-18,Mainstream Group Holdings Limited,48112252114,6419
2017-18,Ethnic Interpreters Pty Ltd,95168284615,6999
2017-18,NOSH Pty Ltd,16070926251,7212
2017-18,Adcorp Holdings Australia Pty Limited,91161583893,7212
2017-18,Playbill Pty Ltd,27003311064,4242
2017-18,Wanslea Family Services Inc,36660171727,8790
2017-18,Australian College Of Optometry,18004235250,8532
2017-18,Black Swan Health Limited,64169929677,8539
2017-18,Hartwigs Trucks Pty Ltd,83002908821,3502
2017-18,Southern Cross Distribution Systems Pty Ltd,28007067567,7220
2017-18,Lakes Grammar - An Anglican School,24765357415,8023
2017-18,IBL Limited,65005754718,6322
2017-18,RJ Beaumont & Co Pty Ltd,61007703997,4212
2017-18,Boeing Holdings Pty Ltd,25009348967,3231
2017-18,Family Based Care Association North West Inc,91428242665,8790
2017-18,Property Exchange Australia Limited,92140677792,7000
2017-18,MPA Construction Group Pty Ltd,69088793113,3020
2017-18,S Narula & M Verrocchi,56334824209,4271
2017-18,The trustee for The Cairns Bed & Bar Unit Trust,32550199802,4400
2017-18,Launch Housing Limited,20605113595,8609
2017-18,Open Universities Australia,97053431888,8102
2017-18,The Trustee For Fletcher Unit Trust,50878814356,1111
2017-18,Moelis Australia Limited,68142008428,6240
2017-18,Community AXIS Enterprises Inc.,48208409903,7211
2017-18,Telstra Broadcast Services Pty Limited,65079173961,5622
2017-18,Airline Cleaning Services Pty Ltd,20162104707,5220
2017-18,APFG Management Pty Ltd,41168996843,192
2017-18,Inabox Group Limited,32161873187,5809
2017-18,CareSouth,97065193035,8609
2017-18,PWR Performance Products Pty Ltd,96081798996,2319
2017-18,Access Health And Community,82136672681,8599
2017-18,Bernardi Group Pty Ltd as trustee for Bernardi Family Trading Unit Trust,36536917532,4110
2017-18,Sunny Queen Pty Limited,31060702034,3609
2017-18,The Trustee For Ultrarad No 2 Unit Trust,31642515622,8520
2017-18,West Australian Symphony Orchestra Pty Ltd,26081230284,9002
2017-18,Lighthouse Disability Limited,20606960865,8609
2017-18,Position Partners Pty Ltd,56130367065,3491
2017-18,"Gordon, Craig Anthony",64513549319,4271
2017-18,Windana Drug & Alcohol Recovery Inc,68398137238,8790
2017-18,The Trustee For Lifehouse Australia Trust,70388962804,8512
2017-18,"Verrocchi, Marcello",47274463520,4271
2017-18,Brothers Leagues Club (Townsville) Ltd,26404704475,4530
2017-18,Southern Migrant & Refugee Centre Inc,44877224580,8790
2017-18,Deaf Services,62118664298,8790
2017-18,Oliver Hume Corporation Pty Ltd,90158419160,6720
2017-18,Bethany Kindergarten Services Limited,82071122524,8010
2017-18,North West Crewing Pty Ltd,26128796832,5219
2017-18,McCabes Lawyers Pty Limited,15122850033,6931
2017-18,Smiths Medical Australasia Pty Ltd,97083515235,3491
2017-18,Australian Glass Group (Holdings) Pty Ltd,88603493901,2010
2017-18,Centacare New England North West,73522479291,8790
2017-18,Minor DKL Management Pty Ltd,39600187255,6961
2017-18,Lucas Total Contract Solutions (Services) Pty Ltd,82131802054,3212
2017-18,GFK ANZ Pty Ltd,90056061495,6950
2017-18,Health.com.au Pty Ltd,12152479975,6321
2017-18,MBMPL Pty Ltd,74099962231,3299
2017-18,Information Resources (Australia) Pty Ltd,34067719180,6999
2017-18,Community Services #1 Incorporated,53806922954,8710
2017-18,Howard & Sons Pyrotechnics (Displays) Pty Limited,25001297481,9139
2017-18,Suncare Community Services Ltd,36301121574,8790
2017-18,C.F.C. Holdings Pty Ltd,81008777348,3411
2017-18,Evoqua Water Technologies Membrane Systems Pty Ltd,36166784694,2499
2017-18,Lyndons Pty Ltd,31010583721,4231
2017-18,James Hardie Systems Pty Ltd,70614824921,2031
2017-18,Evergreen Life Care Limited,95003777259,8601
2017-18,Sydac Pty Ltd,64008178676,7000
2017-18,My Place Foundation Inc,80784853864,8790
2017-18,Alinta Energy Limited,64614975629,2630
2017-18,Rangers Valley Cattle Station Pty Ltd,17001060402,143
2017-18,The Trustee for Port of Melbourne Unit Trust,83751315034,5212
2017-18,The Trustee For CatholicCare Sydney Trust,38841427747,8790
2017-18,Ladbrokes Digital Australia Pty Ltd,25151956768,9209
2017-18,Australian Nursing Home Foundation Limited,73115456230,8601
2017-18,Safran Helicopter Engines Australia Pty Ltd,49063102198,2394
2017-18,Nex Corporation Pty Ltd,92134340266,6999
2017-18,Sunland Corporate Management Pty Ltd,81086275292,3019
2017-18,Transmax Pty Ltd,59099487573,7000
2017-18,HenderCare Foundation,80139328662,7212
2017-18,The Trustee for The Kerr Reinehr Unit Trust,29459270021,6962
2017-18,Skin & Cancer Foundation Australia,23001578105,8511
2017-18,Roman Catholic Trust Corporation For The Diocese Of Rockhampton,50979741889,9540
2017-18,Think Childcare Limited,81600793388,8710
2017-18,The Trustee for Pugh Pascoe Unit Trust,94151732395,1171
2017-18,Victorian Cytology Service Ltd,35430554780,6999
2017-18,Inner Western Workskills Inc,88485417134,7211
2017-18,Radiology SA Services Trust No 2 & Others,39273833449,8520
2017-18,The trustee for The Astar Personnel Trust,47117073035,7211
2017-18,Australian Truck & 4WD Rentals Pty Ltd,88056422309,6619
2017-18,Cowboys Leagues Club Ltd,51066187157,4530
2017-18,FLSmidth Pty Ltd,85000221590,3419
2017-18,ICare Health Pty Ltd,58100816206,5921
2017-18,FTI Consulting (Australia) Pty Ltd,49160397811,6962
2017-18,The Greek Orthodox Community Of NSW Ltd,50000018128,8601
2017-18,Trustee for PBS Unit Trust,88702504116,4231
2017-18,"Tesla Motors Australia, Pty Ltd",68142889816,3911
2017-18,Trustees of The Sisters of St Joseph,33293441659,9540
2017-18,The Trustee For OAC Management Trust,25357951697,8710
2017-18,The Trustee For Kathryn And Ian Garton Trust,57514252686,4512
2017-18,Local Directories Pty Ltd,64130550971,5414
2017-18,Pepper Group Limited,55094317665,6230
2017-18,The Trustee for Symbio Alliance Trust,93621286928,6925
2017-18,Jesuit Social Services Limited,72005269554,8790
2017-18,CMOC Mining Services Pty Limited,32165717895,803
2017-18,Ash Pty Ltd,76060542789,8101
2017-18,Charter Keck Cramer Pty Ltd,78618794853,6720
2017-18,Home Repair.net.au Pty Ltd,51603320314,3299
2017-18,Henry Haymes Proprietary Limited,14004201638,1916
2017-18,Consec Group Pty Ltd,89166982556,9559
2017-18,The Trustee for Haps Hotels Unit Trust,81633038501,4520
2017-18,Vitalish Pty Ltd,12108880851,7212
2017-18,Eni Australia Limited,40009475389,1011
2017-18,Leukaemia Foundation of Australia Ltd,57057493017,9559
2017-18,"Gance, Jack",54439820715,4271
2017-18,The Trustee for the HenderCare Trust,19087520254,7212
2017-18,Aurion Corporation Pty Ltd,63050431868,7000
2017-18,The Sydney International Airport Hotel Operations Unit Trust,63390756409,4400
2017-18,M. Law & S. Robertson,86268817660,4271
2017-18,Condos Investments Pty Limited,64008454822,7212
2017-18,Quest Flooring Pty Ltd,61606397273,1331
2017-18,Insitu Pacific Pty Ltd,82122991333,7600
2017-18,Elbit Systems Of Australia Pty Ltd,31143526229,7000
2017-18,The Trustee For Nettleton Tribe Practice Trust,58161683122,6921
2017-18,Sunset Power International Pty Ltd,75162696335,2611
2017-18,Rocky Bay Inc,66028387386,8790
2017-18,Fisher Adams Kelly Pty Ltd,76125299881,6931
2017-18,AFN Solutions Pty Ltd,45086273958,3234
2017-18,Superloop Limited,96169263094,5910
2017-18,NF Importers Pty Ltd,16000830811,3912
2017-18,Temando Pty Ltd,64120582738,5292
2017-18,Returned & Services League of Australia (Queensland Branch),79902601713,9559
2017-18,New Balance Australia Pty Ltd,65003049296,4252
2017-18,Amaysim Australia Limited,65143613478,5802
2017-18,The PAS Group Limited,25169477463,4251
2017-18,Merlyn Funds Management Pty Ltd,92005871410,6419
2017-18,St Aloysius' College Ltd,46621313264,8023
2017-18,Animal Logic Pty Limited,65006440777,5511
2017-18,Sunbury Community Health Centre,32084682579,8790
2017-18,The Trustee For Ablecare Foundation,93650819200,8790
2017-18,Stratton Finance Pty Ltd,63070636903,6419
2017-18,Roman Catholic Church Trust Corporation of The Archdiocese of Hobart,24097986470,8790
2017-18,The Trustee For John Krueger Family Trust,65740364525,2312
2017-18,Aitken College Limited,22616193616,8023
2017-18,The Trustee For Manly Pacific Unit Trust,38035457281,4400
2017-18,Newhaven College Pty Ltd,15005751637,8023
2017-18,VisAbility Limited,11157291960,8790
2017-18,Community First International,60376254971,8790
2017-18,EIC Activities Pty Ltd,89601639810,6923
2017-18,Alsco Holdings Pty Ltd,83100664033,9531
2017-18,Golden West Apprenticeships Limited,82602797786,7211
2017-18,3M Australia Pty Ltd,90000100096,2469
2017-18,Coles Group Limited,11004089936,6961
2017-18,Rio Tinto Aluminium Limited,51009679127,802
2017-18,Competitive Foods Australia Pty Ltd,48010542908,4512
2017-18,Landmark Operations Limited,73008743217,529
2017-18,Metcash Trading Limited,61000031569,3601
2017-18,Mars Australia Pty Ltd,48008454313,1199
2017-18,Cub Pty Ltd,76004056106,1212
2017-18,Electrolux Home Products Pty. Limited,51004762341,2449
2017-18,SKYCITY Adelaide Pty Ltd,72082362061,9201
2017-18,ExxonMobil Australia Pty Ltd,48091561198,700
2017-18,Ford Motor Company Of Australia Limited,30004116223,2311
2017-18,Rexel Holdings Australia Pty Ltd,17081022068,3494
2017-18,G James Australia Pty Ltd,47010823542,2223
2017-18,GWA Group Limited,15055964380,3332
2017-18,Capral Limited,78004213692,2142
2017-18,GM Holden Ltd,84006893232,3501
2017-18,Goodman Fielder Pty Ltd,51116399430,1171
2017-18,Myer Pty Ltd,83004143239,4260
2017-18,H.J. Heinz Company Australia Limited,87004200319,1199
2017-18,Fujifilm Australia Pty Ltd,80000064433,3494
2017-18,Hills Limited,35007573417,3494
2017-18,Hilton Hotels Of Australia Pty Ltd,33008419485,4400
2017-18,Honeywell Limited,74000646882,6923
2017-18,Hunter Douglas Limited,98009675709,2299
2017-18,Orica Australia Pty Ltd,99004117828,1090
2017-18,Inghams Enterprises Pty. Limited,20008447345,1112
2017-18,Fairfax Media Limited,15008663161,5411
2017-18,Kimberly-Clark Australia Pty Ltd,65000032333,1524
2017-18,Mondelez Australia Pty Limited,78004551473,1199
2017-18,Coca-Cola Amatil Ltd,26004139397,1211
2017-18,Glencore Queensland Limited,69009814019,803
2017-18,Macmahon Holdings Limited,93007634406,1090
2017-18,McDonald's Australia Limited,43008496928,4512
2017-18,McPherson's Limited,98004068419,3739
2017-18,Bupa HI Pty Ltd,81000057590,6321
2017-18,Menzies International (Aust.) Pty. Ltd.,44004967757,7311
2017-18,Metal Manufactures Limited,13003762641,3494
2017-18,Murray Goulburn Co-operative Co Limited,23004277089,1133
2017-18,NCR Australia Pty Ltd,61000003592,7000
2017-18,NEC Australia Pty Ltd,86001217527,5809
2017-18,National Australia Bank Limited,12004044937,6221
2017-18,Insurance Australia Group Limited,60090739923,6322
2017-18,Nestle Australia Ltd,77000011316,1199
2017-18,Luxottica Retail Australia Pty Ltd,26000025758,4259
2017-18,Otis Elevator Company Pty Ltd,56002873065,3239
2017-18,Ansell Limited,89004085330,8599
2017-18,Philips Electronics Australia Limited,24008445743,3491
2017-18,Visy Industries Australia Pty Ltd,74004337615,7320
2017-18,The Trustee For The PricewaterhouseCoopers Services Trust,52864604756,6932
2017-18,Queensland Alumina Limited,98009725044,2132
2017-18,Arnott's Biscuits Limited,44008435729,1173
2017-18,Robert Bosch (Australia) Pty Ltd,48004315628,2319
2017-18,British American Tobacco Australia Limited,96000151100,1220
2017-18,Royal Automobile Club of Victoria (RACV) Limited,44004060833,6322
2017-18,Santos Limited,80007550923,700
2017-18,Viva Energy Australia Pty Ltd,46004610459,1701
2017-18,Siemens Ltd.,98004347880,3494
2017-18,Sunbeam Corporation Pty Ltd,45000006771,2449
2017-18,Sussan Corporation Pty Ltd,79772682378,4251
2017-18,S.M.A. Motors Pty Limited,53000158725,3911
2017-18,AGL Energy Limited,74115061375,2630
2017-18,BP Australia Pty Ltd,53004085616,6999
2017-18,BHP Billiton Limited - Group Functions,49004028077,1090
2017-18,BOC Limited,95000029729,1811
2017-18,The Greater Union Organisation Pty Ltd,99000024439,5513
2017-18,Thomas Borthwick & Sons (Australia) Pty Ltd,12006525104,1111
2017-18,Australia And New Zealand Banking Group Limited,11005357522,6221
2017-18,Unilever Australia Limited,66004050828,1199
2017-18,Unisys Australia Pty Ltd,31105642902,7000
2017-18,JBS Australia Pty Limited,14011062338,1111
2017-18,Washington H. Soul Pattinson & Company Limited,49000002728,6240
2017-18,Wesfarmers Limited,28008984049,7291
2017-18,Westpac Banking Corporation,33007457141,6221
2017-18,Woodside Energy Ltd.,63005482986,700
2017-18,Woolworths Group Limited,88000014675,4110
2017-18,Australian Capital Equity Pty Ltd,88009412328,6240
2017-18,AMP Limited,49079354519,6240
2017-18,BHP Billiton Petroleum Pty Ltd,97006918832,700
