CompanyId,ShareClassId,Symbol,ExchangeId,CurrencyId,Valoren,CUSIP,ISIN,IPODate,IsDepositaryReceipt,DepositaryReceiptRatio,SecurityType,ShareClassDescription,ShareClassStatus,IsPrimaryShare,IsDividendReinvest,IsDirectInvest,InvestmentId,IPOOfferPrice,DelistingDate,DelistingReason,MIC,CommonShareSubType,IPOOfferPriceRange,ExchangeSubMarketGlobalId,ConversionRatio,ActiveOrDelisted
0C00000M0I,0P00006Y42,OTR,ASX,AUD,,,AU000000OTR8,2006-10-31,0,,ST00000001,,D,1,0,,F000000185,,2020-02-04,Other events,XASX,,,,1.000000000,Delisted
0C00000M0J,0P00006WQY,MOZ,ASX,AUD,,,AU0000066789,2000-05-11,0,,ST00000001,,D,1,1,,E0AUS01CGU,,2025-08-29,Other events,XASX,,,,1.000000000,Delisted
0C00000M0K,0P00006WQZ,MED,ASX,AUD,,,AU000000MED4,1979-10-16,0,,ST00000001,,D,1,0,,E0AUS00FS1,,2020-03-17,Other events,XASX,,,,1.000000000,Delisted
0C00000M0L,0P00006Y43,NEC,ASX,AUD,,,Q6923210NEC4,1998-07-30,0,,ST00000001,,D,1,,,E0AUS01DOZ,,2014-09-25,Acquired,XASX,,,,1.000000000,Delisted
0C00000M0M,0P00006WR0,NNG,ASX,AUD,,,AU000000NNG6,1983-12-20,0,,ST00000001,,D,1,,,E0AUS01QB9,,2010-04-29,Other events,XASX,,,,1.000000000,Delisted
0C00000M0N,0P00006Y44,NMI,ASX,AUD,,,AU000000NMI4,2006-09-12,0,,ST00000001,,D,1,0,,F000000183,,2020-02-04,Other events,XASX,,,,1.000000000,Delisted
0C00000M0P,0P00006Y46,NWR,ASX,AUD,,,AU000000NWR4,2004-12-06,0,,ST00000001,,D,1,0,,F000000181,,2015-08-31,Other events,XASX,,,,1.000000000,Delisted
0C00000M0Q,0P00006Y47,NGF,ASX,AUD,,,AU000000NGF2,2005-09-16,0,,ST00000001,,D,1,0,,F000000180,,2015-07-02,Privatization,XASX,,,,1.000000000,Delisted
0C00000M0R,0P00006WR1,NWE,ASX,AUD,,,AU000000NWE2,1997-09-19,0,,ST00000001,,D,1,0,,E0AUS01QBB,,2023-05-16,Other events,XASX,,,,1.000000000,Delisted
0C00000M0R,0P0001MFW9,NWEOB,ASX,AUD,,,AU0000076416,2020-02-06,0,,ST00000008,Warrants (24/01/2022),D,0,,,F00001711L,,2022-01-19,Other events,XASX,,,,,Delisted
0C00000M0S,0P00006WR2,SLE,ASX,AUD,,,AU000000SLE4,2000-08-02,0,,ST00000001,,D,1,0,,E0AUS01DCA,,2016-08-29,Other events,XASX,,,,1.000000000,Delisted
0C00000M0U,0P00006WR3,NEL,ASX,AUD,,,AU000000NEL5,2005-08-23,0,,ST00000001,,D,0,,,E0AUS04E8F,,2010-04-29,Other events,XASX,,,,1.000000000,Delisted
0C00000M0V,0P00006WR4,NHL,ASX,AUD,,,AU000000NHL8,2002-04-15,0,,ST00000001,,D,1,,,E0AUS01QBC,,2012-04-01,Other events,XASX,,,,1.000000000,Delisted
0C00000M0X,0P00006Y49,IND,ASX,AUD,,,AU000000IND3,1987-02-12,0,,ST00000001,,D,0,0,,F00000017Y,,2021-10-11,Other events,XASX,,,,1.000000000,Delisted
0C00000M10,0P00006WR8,BEG,ASX,AUD,,,AU000000BEG0,1970-09-03,0,,ST00000001,,D,1,0,,E0AUS01QBH,,2016-08-29,Other events,XASX,,,,1.000000000,Delisted
0C00000M11,0P00006WR9,NPX,ASX,AUD,,,NZNPXE0001S8,1999-11-24,0,,ST00000001,,D,0,0,,E0NZL00MMU,,2016-09-14,Privatization,XASX,,,,1.000000000,Delisted
0C00000M11,0P0000BYX3,NPX,NZE,NZD,,,NZNPXE0001S8,1967-02-02,0,,ST00000001,,D,0,1,,E0NZL00MMU,,2016-09-14,Privatization,XNZE,,,,1.000000000,Delisted
0C00000M12,0P00006WRA,NLX,ASX,AUD,,,AU000000NLX5,1987-10-09,0,,ST00000001,,D,0,,,E0AUS04BF4,,2012-05-21,Other events,XASX,,,,1.000000000,Delisted
0C00000M13,0P00006WRB,OMP,ASX,AUD,,,AU000000OMP7,1989-10-26,0,,ST00000001,,D,1,0,,E0AUS01D83,,2014-09-25,Acquired,XASX,,,,1.000000000,Delisted
0C00000M16,0P00006Y4B,OAK,ASX,AUD,,,AU000000OAK3,2006-01-03,0,,ST00000001,,D,1,,,F00000017V,,2014-09-25,Acquired,XASX,,,,1.000000000,Delisted
0C00000M17,0P00006WRD,OKN,ASX,AUD,,,AU000000OKN6,2000-06-02,0,,ST00000001,,D,1,0,,E0AUS01K8J,,2014-11-26,Privatization,XASX,,,,1.000000000,Delisted
0C00000M18,0P00006WRE,WFL,ASX,AUD,,,AU0000105033,2000-05-29,0,,ST00000001,,D,0,0,,E0AUS01JYZ,,2025-08-06,Other events,XASX,,,,1.000000000,Delisted
0C00000M18,0P0001MSPZ,WFLO,ASX,AUD,,,AU0000135972,2021-04-01,0,,ST00000008,Warrants (31/03/2023),D,0,,,F000018RXE,,2023-03-27,Other events,XASX,,,,,Delisted
0C00000M18,0P0001OKE7,WFLOA,ASX,AUD,,,AU0000210189,2022-02-28,0,,ST00000008,Warrants (23/02/2024),D,0,,,F00001DJ1U,,2024-02-20,Other events,XASX,,,,,Delisted
0C00000M18,0P0001QB5H,WFLOB,ASX,AUD,,,AU0000262552,2023-01-03,0,,ST00000008,Warrants (23/12/2024),D,0,,,F00001EWY5,,2024-12-18,Other events,XASX,,,,,Delisted
0C00000M1B,0P00006Y4C,OCE,ASX,AUD,,,AU000000OCE2,1988-03-24,0,,ST00000001,,D,1,,,F00000017U,,2013-01-24,Other events,XASX,,,,1.000000000,Delisted
0C00000M1E,0P00006WRI,OSH,ASX,AUD,,,PG0008579883,1974-01-01,0,,ST00000001,,D,0,1,,E0PNG000HN,,2021-12-21,Other events,XASX,,,,1.000000000,Delisted
0C00000M1F,0P00006WRJ,SYN,ASX,AUD,,,AU0000233538,2003-10-24,0,,ST00000001,,D,0,0,,E0AUS04CDF,,2023-01-02,Other events,XASX,,,,1.000000000,Delisted
0C00000M1I,0P00006Y4F,MZI,ASX,AUD,,,AU000000MZI8,2004-08-26,0,,ST00000001,,D,0,0,,F00000017R,,2020-05-11,Other events,XASX,,,,1.000000000,Delisted
0C00000M1J,0P00006Y4G,OMC,ASX,AUD,,,AU000000OMC5,2004-08-06,0,,ST00000001,,D,1,,,F00000017Q,,2014-09-25,Acquired,XASX,,,,1.000000000,Delisted
0C00000M1M,0P00006WRO,ARI,ASX,AUD,,,AU000000ARI0,2000-10-23,0,,ST00000001,,D,0,1,,E0AUS014Z8,,2019-10-31,Other events,XASX,,,,1.000000000,Delisted
0C00000M1O,0P00006WRR,OPI,ASX,AUD,,,AU000000OPI5,1999-12-14,0,,ST00000001,,D,1,,,E0AUS01M4P,,2016-07-22,Other events,XASX,,,,1.000000000,Delisted
0C00000M1P,0P00006WRP,OTT,ASX,AUD,,,AU000000OTT4,1999-12-03,0,,ST00000001,,D,1,,,E0AUS0162N,,2014-09-25,Consolidation/Exchange,XASX,,,,1.000000000,Delisted
0C00000M1S,0P00006WRU,OPL,ASX,AUD,,,AU000000OPL9,2000-10-04,0,,ST00000001,,D,1,,,E0AUS01QBT,,2012-04-01,Other events,XASX,,,,1.000000000,Delisted
0C00000M1T,0P0000PWGR,SPB,ASX,AUD,,,AU0000078487,,0,,ST00000001,,D,0,0,,F00000JS51,,2020-02-12,Other events,XASX,,,,1.000000000,Delisted
0C00000M1U,0P00006Y4H,VAN,ASX,AUD,,,AU000000VAN2,2005-03-08,0,,ST00000001,,D,1,0,,F00000017P,,2023-03-06,Other events,XASX,,,,1.000000000,Delisted
0C00000M1V,0P0000BIRQ,ORIPB,ASX,AUD,,,AU0000ORIPB5,2006-03-16,0,,ST00000002,Stapled security Step-Up Preference Securities,D,0,,,F0000017KA,,2012-07-11,Other events,XASX,,,,1.000000000,Delisted
0C00000M1W,0P00006Y4I,AKR,ASX,AUD,,,AU000000AKR6,1981-06-30,0,,ST00000001,,D,1,,,F00000017O,,2014-09-25,Acquired,XASX,,,,1.000000000,Delisted
0C00000M1X,0P00006Y4J,ORH,ASX,AUD,,,AU000000ORH3,1997-09-05,0,,ST00000001,,D,0,0,,F00000017N,,2018-10-08,Other events,XASX,,,,1.000000000,Delisted
0C00000M1Y,0P00006Y4K,SHI,ASX,AUD,,,AU0000017907,1993-08-03,0,,ST00000001,,D,1,0,,F00000017M,,2020-02-04,Other events,XASX,,,,1.000000000,Delisted
0C00000M21,0P00006Y4M,OTL,ASX,AUD,,,AU000000OTL1,2004-10-05,0,,ST00000001,,D,0,,,E0AUS04HHQ,,2009-11-02,Other events,XASX,,,,1.000000000,Delisted
0C00000M22,0P00006Y4N,SIH,ASX,AUD,,,AU000000SIH3,1988-03-31,0,,ST00000001,,D,0,0,,E0AUS04CMO,,2024-08-16,Other events,XASX,,,,1.000000000,Delisted
0C00000M23,0P00006WRY,ORL,ASX,AUD,,,AU000000ORL5,1987-06-18,0,,ST00000001,,D,1,0,,E0AUS04ATF,,2018-08-13,Other events,XASX,,,,1.000000000,Delisted
0C00000M24,0P00006WRZ,ERX,ASX,AUD,,,AU0000025975,1986-11-06,0,,ST00000001,,D,0,0,,E0AUS01KXE,,2020-09-30,Other events,XASX,,,,1.000000000,Delisted
